,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000017922.1_FBXO24,3.230930919,0.615102158,0.683935433,0.899357056,0.368462506,0.6963414,Not Significant,,,
ENSCSAG00000000905.1_USP48,118.416592,-0.219089038,0.243710198,-0.898973617,0.368666714,0.696380651,Not Significant,,,
ENSCSAG00000008579.1_SEC61A1,1028.558338,0.16445788,0.182913262,0.899103096,0.368597749,0.696380651,Not Significant,,,
ENSCSAG00000010089.1_TNFAIP2,733.8405297,0.324501732,0.360944533,0.899034901,0.368634071,0.696380651,Not Significant,,,
ENSCSAG00000014172.1_CFAP36,22.80183864,0.37960341,0.422249621,0.899002371,0.368651397,0.696380651,Not Significant,,,
ENSCSAG00000003597.1_MFSD8,21.01100848,-0.366900926,0.408192816,-0.898842193,0.368736723,0.69642626,Not Significant,,,
ENSCSAG00000003895.1_ZDHHC1,29.62213541,0.334994923,0.372832431,0.898513367,0.368911922,0.696583877,Not Significant,,,
ENSCSAG00000004706.1_JPT1,45.20945127,0.29840512,0.332098911,0.898542904,0.368896183,0.696583877,Not Significant,,,
ENSCSAG00000007418.1_DTX3L,47.93888693,-0.275044437,0.306169058,-0.898341718,0.369003398,0.696669974,Not Significant,,,
ENSCSAG00000016661.1_EXD3,25.06348281,0.351621218,0.391477515,0.898190074,0.369084224,0.696735946,Not Significant,,,
ENSCSAG00000003625.1_TMEM135,330.4927288,-0.15160326,0.168805054,-0.898096687,0.369134005,0.696743302,Not Significant,,,
ENSCSAG00000010152.1_WASHC5,143.4581035,0.168534356,0.187681603,0.897980162,0.369196126,0.696773946,Not Significant,,,
ENSCSAG00000002450.1_FCER1A,3.820221923,0.886883097,0.988403677,0.897288342,0.369565076,0.697123686,Not Significant,,,
ENSCSAG00000004219.1_ZFP14,6.732554689,-0.545758668,0.60820498,-0.897326864,0.369544526,0.697123686,Not Significant,,,
ENSCSAG00000014067.1_RNPEP,69.63581423,0.234602011,0.261453351,0.897299691,0.369559021,0.697123686,Not Significant,,,
ENSCSAG00000014365.1_EFEMP1,41.5747585,0.388090663,0.432448679,0.897425942,0.369491675,0.697123686,Not Significant,,,
ENSCSAG00000006001.1_ADSL,35.70757028,0.28133017,0.313702482,0.896805687,0.369822613,0.69722815,Not Significant,,,
ENSCSAG00000007973.1_GMPPA,74.65100841,0.209131222,0.233204431,0.896772077,0.369840551,0.69722815,Not Significant,,,
ENSCSAG00000015165.1,75.88756903,-0.251861277,0.280858731,-0.896754311,0.369850033,0.69722815,Not Significant,,,
ENSCSAG00000015241.1_BHMT,7269.620724,0.375208401,0.418404682,0.896759566,0.369847228,0.69722815,Not Significant,,,
ENSCSAG00000016109.1_GNRH1,2.641475903,-0.681942004,0.760225202,-0.897026305,0.369704881,0.69722815,Not Significant,,,
ENSCSAG00000004911.1_R3HDM2,516.3308655,-0.118555984,0.132250263,-0.89645178,0.370011523,0.697445999,Not Significant,,,
ENSCSAG00000003040.1_GNG8,2.27741661,1.02329567,1.141664248,0.896319274,0.370082268,0.697492769,Not Significant,,,
ENSCSAG00000002478.1_SLAMF8,2.702978271,0.983805655,1.097719751,0.896226613,0.370131745,0.697499447,Not Significant,,,
ENSCSAG00000003330.1_EZH1,55.29538189,0.235962207,0.263311429,0.896133555,0.370181438,0.697506531,Not Significant,,,
ENSCSAG00000009303.1_ABCA12,2.290960739,-0.997191448,1.113056496,-0.895903713,0.370304191,0.697651258,Not Significant,,,
ENSCSAG00000003575.1_CMC2,41.5706231,0.24342823,0.271945957,0.895134579,0.370715151,0.697992508,Not Significant,,,
ENSCSAG00000008018.1_ABCC1,53.42579018,0.247568256,0.276538257,0.895240532,0.370658522,0.697992508,Not Significant,,,
ENSCSAG00000013380.1_C15orf61,62.45698127,-0.201492828,0.225044644,-0.895346024,0.370602145,0.697992508,Not Significant,,,
ENSCSAG00000017155.1_RFX8,10.47848848,0.551694265,0.61627128,0.895213331,0.37067306,0.697992508,Not Significant,,,
ENSCSAG00000017203.1_UST,6.188562932,0.513546026,0.573511771,0.895441126,0.370551324,0.697992508,Not Significant,,,
ENSCSAG00000000368.1_KLHL25,49.32893076,-0.45610895,0.509674624,-0.894902215,0.370839363,0.698139812,Not Significant,,,
ENSCSAG00000003367.1,945.4247381,-0.318356844,0.355832576,-0.894681559,0.370957339,0.698275344,Not Significant,,,
ENSCSAG00000014686.1_DTWD2,12.09006981,0.336140062,0.375761341,0.89455733,0.371023771,0.698313827,Not Significant,,,
ENSCSAG00000008895.1_TMEM62,55.23153021,-0.269825197,0.301758756,-0.894175203,0.371228157,0.698611918,Not Significant,,,
ENSCSAG00000003495.1_ARHGEF1,106.1701321,0.247192087,0.276689585,0.893391369,0.371647623,0.698804099,Not Significant,,,
ENSCSAG00000004564.1,6.273187712,-0.538780459,0.603079316,-0.89338242,0.371652414,0.698804099,Not Significant,,,
ENSCSAG00000008126.1_TXNRD3,14.56875621,0.431364929,0.482688734,0.893671011,0.37149794,0.698804099,Not Significant,,,
ENSCSAG00000011535.1,257.3022767,0.174820992,0.19565005,0.893539214,0.371568482,0.698804099,Not Significant,,,
ENSCSAG00000012699.1,44.83354918,-0.218532608,0.244584936,-0.893483515,0.371598296,0.698804099,Not Significant,,,
ENSCSAG00000014610.1_DSTYK,22.33994081,-0.293137196,0.328042577,-0.893594965,0.371538641,0.698804099,Not Significant,,,
ENSCSAG00000017267.1_ANKH,50.7400528,-0.243532691,0.272444287,-0.893880706,0.371385722,0.698804099,Not Significant,,,
ENSCSAG00000016725.1_ZNF662,85.04193744,-0.241934149,0.270837481,-0.893281639,0.371706368,0.698819017,Not Significant,,,
ENSCSAG00000010144.1_CCDC121,6.780188407,-0.457178621,0.511913255,-0.893078304,0.371815241,0.698937167,Not Significant,,,
ENSCSAG00000000919.1_KDM1A,79.50354358,0.185309159,0.207616957,0.8925531,0.372096545,0.69910372,Not Significant,,,
ENSCSAG00000001118.1_MTF1,44.74056891,-0.208738373,0.233987224,-0.892093035,0.372343068,0.69910372,Not Significant,,,
ENSCSAG00000001207.1_PTCH2,11.21414317,-0.441920987,0.495970214,-0.89102324,0.372916703,0.69910372,Not Significant,,,
ENSCSAG00000003799.1,107.4064452,0.262362809,0.29431064,0.891448604,0.372688552,0.69910372,Not Significant,,,
ENSCSAG00000005591.1_TRIM25,542.517258,0.152846787,0.171436408,0.891565504,0.372625867,0.69910372,Not Significant,,,
ENSCSAG00000007052.1_MBL2,3526.422262,0.576940204,0.646959367,0.891771931,0.37251519,0.69910372,Not Significant,,,
ENSCSAG00000007609.1_CAP2,29.75655241,-0.304098631,0.340922667,-0.891987131,0.37239983,0.69910372,Not Significant,,,
ENSCSAG00000007957.1_SLC25A14,14.40207606,-0.284511512,0.318882343,-0.892214695,0.372277867,0.69910372,Not Significant,,,
ENSCSAG00000009309.1,1339.382566,-0.715603705,0.802032129,-0.892238201,0.37226527,0.69910372,Not Significant,,,
ENSCSAG00000009635.1,32.55970469,-0.313385147,0.351698199,-0.891062702,0.372895533,0.69910372,Not Significant,,,
ENSCSAG00000010222.1_GPN1,30.85826298,0.230204186,0.258321141,0.891155037,0.372846002,0.69910372,Not Significant,,,
ENSCSAG00000011254.1_EHD3,248.1513747,0.242887266,0.272273938,0.892069463,0.372355701,0.69910372,Not Significant,,,
ENSCSAG00000012546.1_HSD17B10,593.7952837,0.23199832,0.260157394,0.891761392,0.37252084,0.69910372,Not Significant,,,
ENSCSAG00000012612.1_ADGRF5,213.3314208,0.218461352,0.245068306,0.891430455,0.372698285,0.69910372,Not Significant,,,
ENSCSAG00000013060.1_LZTR1,94.89575738,0.202505597,0.226864509,0.892627929,0.372056457,0.69910372,Not Significant,,,
ENSCSAG00000014664.1_MAPK1IP1L,121.9300114,-0.192454803,0.215698867,-0.892238357,0.372265187,0.69910372,Not Significant,,,
ENSCSAG00000015542.1_MTHFD2,6.155225598,0.578399424,0.648985678,0.891236038,0.372802554,0.69910372,Not Significant,,,
ENSCSAG00000017431.1_TMCO3,76.41732798,0.195824892,0.219336112,0.892807345,0.371960352,0.69910372,Not Significant,,,
ENSCSAG00000017879.1_GAREM1,134.5779961,-0.237707136,0.266612896,-0.891581539,0.372617269,0.69910372,Not Significant,,,
ENSCSAG00000017912.1,80.58429978,0.265189379,0.297363814,0.891801108,0.372499548,0.69910372,Not Significant,,,
ENSCSAG00000018022.1,3.484562209,0.83033761,0.930281224,0.892566236,0.372089507,0.69910372,Not Significant,,,
ENSCSAG00000019013.1,31.13353639,0.432122686,0.48480885,0.891325903,0.372754356,0.69910372,Not Significant,,,
ENSCSAG00000000050.1,6.773645795,-0.419454288,0.470967391,-0.890622782,0.373131573,0.699191942,Not Significant,,,
ENSCSAG00000001255.1,2.762009706,-0.8195148,0.920686919,-0.890112353,0.373405561,0.699191942,Not Significant,,,
ENSCSAG00000001718.1_ZNF697,11.65981233,0.453677759,0.509705841,0.890077615,0.373424212,0.699191942,Not Significant,,,
ENSCSAG00000002665.1_GPN3,22.71367819,0.389011801,0.43695249,0.890283976,0.373313423,0.699191942,Not Significant,,,
ENSCSAG00000004923.1_PLLP,17.77555883,-0.569769456,0.64007949,-0.890154215,0.373383085,0.699191942,Not Significant,,,
ENSCSAG00000006640.1_CHPF2,57.16485219,0.314889816,0.353743092,0.890165272,0.373377149,0.699191942,Not Significant,,,
ENSCSAG00000009671.1,55.39449485,0.204938912,0.230133727,0.890520978,0.373186209,0.699191942,Not Significant,,,
ENSCSAG00000011633.1_CCDC154,2.254090093,0.812154919,0.912252169,0.890274583,0.373318466,0.699191942,Not Significant,,,
ENSCSAG00000016483.1,12.99146418,-1.268587719,1.424059542,-0.890824914,0.373023107,0.699191942,Not Significant,,,
ENSCSAG00000017999.1,89.09778549,-0.865953935,0.972818279,-0.890149737,0.373385489,0.699191942,Not Significant,,,
ENSCSAG00000000169.1_KCNA3,6.146643376,0.438081326,0.492768693,0.889020208,0.37399222,0.699306964,Not Significant,,,
ENSCSAG00000002794.1_ZW10,29.79070002,0.282034347,0.317154165,0.889265782,0.373860257,0.699306964,Not Significant,,,
ENSCSAG00000003286.1_FAM76B,67.90231015,-0.291188088,0.327424519,-0.889328903,0.373826342,0.699306964,Not Significant,,,
ENSCSAG00000005122.1_MAU2,52.43685614,0.227851728,0.25614623,0.889537696,0.373714173,0.699306964,Not Significant,,,
ENSCSAG00000007277.1_CISD1,18.69468642,-0.372723016,0.418962383,-0.889633608,0.373662654,0.699306964,Not Significant,,,
ENSCSAG00000008015.1_PLA2G4B,97.08574777,-0.244251608,0.274614205,-0.889435446,0.373769102,0.699306964,Not Significant,,,
ENSCSAG00000008243.1_C6orf136,163.3305807,-0.157789827,0.177485762,-0.889028086,0.373987986,0.699306964,Not Significant,,,
ENSCSAG00000013809.1_MTHFD1,3000.434402,0.116094048,0.130573057,0.889111819,0.373942988,0.699306964,Not Significant,,,
ENSCSAG00000014337.1_HIBADH,719.4922307,0.334593454,0.376077712,0.889692327,0.373631115,0.699306964,Not Significant,,,
ENSCSAG00000014779.1_ACTR2,350.6477177,0.140826702,0.158329575,0.889452917,0.373759717,0.699306964,Not Significant,,,
ENSCSAG00000018501.1_GCNT1,4.465791783,0.554467921,0.623677524,0.889029827,0.37398705,0.699306964,Not Significant,,,
ENSCSAG00000014749.1_SEMA6A,124.0133921,0.268455514,0.302031949,0.888831511,0.374093638,0.699410477,Not Significant,,,
ENSCSAG00000004499.1_SRGAP1,19.90315605,0.354884569,0.399608123,0.88808147,0.374496929,0.70007828,Not Significant,,,
ENSCSAG00000001221.1_GPBP1L1,415.4866485,0.135651009,0.152785878,0.88785044,0.374621206,0.700224399,Not Significant,,,
ENSCSAG00000011713.1_KBTBD8,13.78017503,0.383647537,0.432348858,0.887356424,0.374887036,0.700635033,Not Significant,,,
ENSCSAG00000000778.1_PGD,189.4760268,0.179791024,0.202951181,0.885883116,0.375680515,0.700647322,Not Significant,,,
ENSCSAG00000002712.1_APOA4,91.45836284,0.997950507,1.125363782,0.886780366,0.37519716,0.700647322,Not Significant,,,
ENSCSAG00000005417.1_N4BP1,210.9831892,-0.150405307,0.169812009,-0.885716554,0.375770286,0.700647322,Not Significant,,,
ENSCSAG00000005611.1_SCD,16106.35069,-0.711834881,0.802841206,-0.886644676,0.375270233,0.700647322,Not Significant,,,
ENSCSAG00000007865.1_SLC17A4,385.5462503,0.261053819,0.294717217,0.885777295,0.375737547,0.700647322,Not Significant,,,
ENSCSAG00000008302.1_CLEC4G,39.08230946,0.307468474,0.34707597,0.885882346,0.37568093,0.700647322,Not Significant,,,
ENSCSAG00000008590.1_PRR14L,341.1226655,0.149904151,0.169237196,0.88576362,0.375744918,0.700647322,Not Significant,,,
ENSCSAG00000009745.1_FOXJ2,174.2518719,0.151176391,0.170531416,0.886501702,0.375347238,0.700647322,Not Significant,,,
ENSCSAG00000010340.1_CPNE5,3.900571318,0.889195577,1.003241401,0.886322649,0.375443688,0.700647322,Not Significant,,,
ENSCSAG00000010980.1_NANS,371.1883669,0.225763418,0.25484329,0.885891161,0.37567618,0.700647322,Not Significant,,,
ENSCSAG00000011111.1_CNTN4,145.3653994,-0.206679012,0.232975841,-0.887126369,0.375010869,0.700647322,Not Significant,,,
ENSCSAG00000011345.1_TP53,474.0999612,-0.181445733,0.204841802,-0.885784696,0.375733558,0.700647322,Not Significant,,,
ENSCSAG00000011441.1_MED12,233.7520432,0.157529582,0.177586849,0.887056574,0.375048442,0.700647322,Not Significant,,,
ENSCSAG00000012930.1_ORM1,6690.132333,0.468533326,0.52898243,0.885725686,0.375765363,0.700647322,Not Significant,,,
ENSCSAG00000014466.1_MST1R,34.89671481,-0.533904175,0.601921086,-0.887000286,0.375078747,0.700647322,Not Significant,,,
ENSCSAG00000015607.1_WBP1,299.4189751,-0.188031518,0.212031721,-0.886808432,0.375182047,0.700647322,Not Significant,,,
ENSCSAG00000015937.1_TRAPPC13,15.59982654,-0.343907698,0.387710849,-0.887021083,0.37506755,0.700647322,Not Significant,,,
ENSCSAG00000016949.1_FDFT1,424.6369027,0.25593722,0.288848726,0.886059715,0.37558535,0.700647322,Not Significant,,,
ENSCSAG00000018619.1,2.719912217,-0.757787433,0.854867163,-0.886438812,0.375381112,0.700647322,Not Significant,,,
ENSCSAG00000004187.1_TOMT,8.714774524,0.46823235,0.528738667,0.885564797,0.375852088,0.700713808,Not Significant,,,
ENSCSAG00000008690.1_NHP2,29.21137165,-0.278660524,0.314904822,-0.884903958,0.376208433,0.701033876,Not Significant,,,
ENSCSAG00000013011.1_COX16,103.8698925,0.335436255,0.379059838,0.884916366,0.376201741,0.701033876,Not Significant,,,
ENSCSAG00000016473.1,115.3109464,-0.223807705,0.252869349,-0.885072491,0.376117535,0.701033876,Not Significant,,,
ENSCSAG00000016786.1_MICU3,32.15470624,0.342100867,0.386500674,0.885123597,0.376089974,0.701033876,Not Significant,,,
ENSCSAG00000000570.1_ZFP3,16.78259947,-0.365378729,0.412964649,-0.88476999,0.376280698,0.701082503,Not Significant,,,
ENSCSAG00000013761.1_RP2,102.3366723,-0.228794919,0.258711221,-0.884364113,0.376499689,0.701404463,Not Significant,,,
ENSCSAG00000014702.1_FNBP1,139.1606283,0.17738338,0.200685621,0.883886842,0.376757301,0.701798284,Not Significant,,,
ENSCSAG00000018056.1,4.599202212,0.584581692,0.661521275,0.883692957,0.376861983,0.701907178,Not Significant,,,
ENSCSAG00000002362.1_ROBO3,5.949410765,0.496897695,0.562464913,0.883428786,0.377004644,0.702047879,Not Significant,,,
ENSCSAG00000013032.1_DENND4A,394.9075473,-0.215103216,0.2434997,-0.883381851,0.377029993,0.702047879,Not Significant,,,
ENSCSAG00000001981.1_ZNF880,217.4063782,-0.20153569,0.228271225,-0.882878209,0.377302078,0.702050121,Not Significant,,,
ENSCSAG00000008777.1_MSS51,7.469401823,-0.535824371,0.607084464,-0.882619146,0.377442081,0.702050121,Not Significant,,,
ENSCSAG00000015104.1_STARD3NL,24.83626385,0.282831309,0.320263348,0.883121066,0.377170864,0.702050121,Not Significant,,,
ENSCSAG00000016529.1_CCDC93,58.54349946,-0.223092592,0.25266388,-0.88296195,0.37725683,0.702050121,Not Significant,,,
ENSCSAG00000016641.1_EPB41L5,154.285169,0.212184699,0.240387632,0.882677271,0.377410666,0.702050121,Not Significant,,,
ENSCSAG00000016929.1_MEF2A,107.5950582,0.187677522,0.212487232,0.883241411,0.377105852,0.702050121,Not Significant,,,
ENSCSAG00000017820.1_DSC3,93.10026742,0.365877276,0.41454038,0.882609496,0.377447296,0.702050121,Not Significant,,,
ENSCSAG00000018071.1_ECM1,191.4528537,-0.131393858,0.148844527,-0.882759082,0.377366453,0.702050121,Not Significant,,,
ENSCSAG00000018187.1_ZCCHC2,160.3194965,0.222780781,0.252357776,0.882797372,0.377345761,0.702050121,Not Significant,,,
ENSCSAG00000005613.1_MCAT,26.7926307,-0.25829085,0.292685037,-0.882487377,0.377513303,0.702086896,Not Significant,,,
ENSCSAG00000001032.1_ZCCHC17,14.25317756,-0.428572643,0.485880839,-0.882052983,0.377748156,0.702437637,Not Significant,,,
ENSCSAG00000006016.1_ASB1,21.9983037,0.289899707,0.328773844,0.88176025,0.377906472,0.702645986,Not Significant,,,
ENSCSAG00000000557.1,6.56109613,0.58386991,0.662333683,0.881534376,0.378028656,0.702657555,Not Significant,,,
ENSCSAG00000002693.1_GAS8,231.5938356,-0.214530417,0.243395519,-0.881406601,0.378097786,0.702657555,Not Significant,,,
ENSCSAG00000006178.1_KMT2D,1137.195519,-0.16631724,0.188693871,-0.881413046,0.378094299,0.702657555,Not Significant,,,
ENSCSAG00000011893.1_SLC25A32,68.25483766,-0.249018747,0.28247929,-0.881546919,0.378021871,0.702657555,Not Significant,,,
ENSCSAG00000006669.1_ZNF442,6.42059225,0.502370479,0.570285117,0.880911081,0.37836595,0.702917448,Not Significant,,,
ENSCSAG00000007644.1_STK38L,77.75137779,-0.367551376,0.417244387,-0.880901905,0.378370916,0.702917448,Not Significant,,,
ENSCSAG00000009909.1_PEX5,364.8631868,0.141386008,0.160503303,0.880891582,0.378376504,0.702917448,Not Significant,,,
ENSCSAG00000001036.1_TINAGL1,112.803712,0.258114312,0.293056238,0.880767164,0.378443855,0.702956568,Not Significant,,,
ENSCSAG00000002872.1_SELPLG,36.67825235,0.391883913,0.445132822,0.880375236,0.378656067,0.703264723,Not Significant,,,
ENSCSAG00000010591.1_ATAD2,89.54888362,0.23703495,0.269431561,0.879759405,0.37898966,0.703345179,Not Significant,,,
ENSCSAG00000011437.1_CALM1,776.2620809,0.273804791,0.311251771,0.879689102,0.379027755,0.703345179,Not Significant,,,
ENSCSAG00000012695.1_IK,312.5956373,-0.165135365,0.187738372,-0.879603689,0.379074039,0.703345179,Not Significant,,,
ENSCSAG00000014078.1,351.8010788,0.226240323,0.257127452,0.879876193,0.378926383,0.703345179,Not Significant,,,
ENSCSAG00000014191.1_NPRL2,13.64590542,-0.317210955,0.360428261,-0.880094569,0.378808081,0.703345179,Not Significant,,,
ENSCSAG00000015463.1_PAX9,3.42455913,0.67823559,0.771053145,0.879622364,0.37906392,0.703345179,Not Significant,,,
ENSCSAG00000015712.1,138.9219956,-0.172379363,0.195956623,-0.879681231,0.37903202,0.703345179,Not Significant,,,
ENSCSAG00000015777.1_RSPH4A,72.87929349,-0.326848142,0.371638984,-0.879477548,0.379142401,0.703345179,Not Significant,,,
ENSCSAG00000017389.1_FAHD2A,77.86433163,-0.358607121,0.407445786,-0.880134567,0.378786415,0.703345179,Not Significant,,,
ENSCSAG00000017986.1,64.46404305,0.248276087,0.282311463,0.879440334,0.379162571,0.703345179,Not Significant,,,
ENSCSAG00000010302.1_USP43,57.90889937,0.285388045,0.324582822,0.879245683,0.37926808,0.703454964,Not Significant,,,
ENSCSAG00000001052.1_LCK,42.50970807,-0.276600926,0.314750655,-0.878793807,0.379513085,0.703498299,Not Significant,,,
ENSCSAG00000004845.1_SLC4A4,243.0917448,-0.196289717,0.223382841,-0.878714391,0.379556154,0.703498299,Not Significant,,,
ENSCSAG00000005748.1_D2HGDH,162.1612258,0.216055139,0.245780089,0.879058757,0.379369418,0.703498299,Not Significant,,,
ENSCSAG00000006541.1_ATAD5,26.66590007,-0.288802078,0.328630568,-0.878804669,0.379507194,0.703498299,Not Significant,,,
ENSCSAG00000014817.1_CRYBG1,313.5148644,-0.169430216,0.19282139,-0.87868994,0.379569415,0.703498299,Not Significant,,,
ENSCSAG00000015487.1_RAE1,51.95652928,0.198857465,0.226263971,0.878873753,0.379469731,0.703498299,Not Significant,,,
ENSCSAG00000013029.1_PSMB6,129.5590496,0.217900141,0.248018677,0.878563438,0.379638027,0.703539595,Not Significant,,,
ENSCSAG00000009476.1_C3,100798.0133,0.197965128,0.225455541,0.878067254,0.379907222,0.703780794,Not Significant,,,
ENSCSAG00000013432.1_ZC2HC1A,16.70142,0.339636159,0.386782605,0.878106085,0.379886151,0.703780794,Not Significant,,,
ENSCSAG00000015210.1_MED22,27.03378097,0.252797122,0.287849096,0.878227951,0.379820026,0.703780794,Not Significant,,,
ENSCSAG00000001420.1_SSX2IP,64.29932118,0.288252949,0.328401529,0.877745455,0.380081871,0.703993169,Not Significant,,,
ENSCSAG00000003440.1_LIPE,45.042102,0.333245576,0.379760035,0.877516182,0.380206334,0.703993169,Not Significant,,,
ENSCSAG00000015873.1_SLC30A5,104.4766769,0.208243586,0.237312446,0.877508067,0.380210739,0.703993169,Not Significant,,,
